Timestamp,Open,High,Low,Close,Volume,QuoteAssetVolume,AverageTradedPrice
2022-04-30,38596.11,38795.38,37578.2,37630.8,35321.18989,1354900532.1335113,38359.42493310809
2022-05-01,37630.8,38675.0,37386.38,38468.35,38812.24104,1478259271.913873,38087.44953403682
2022-05-02,38468.35,39167.34,38052.0,38525.16,53200.92628,2058450718.2963235,38692.008997410325
2022-05-03,38525.16,38651.51,37517.8,37728.95,40316.45358,1539320434.2647235,38180.94841130427
2022-05-04,37728.95,40023.77,37670.0,39690.0,62574.61736,2438553987.453544,38970.33797944336
2022-05-05,39690.0,39845.51,35571.9,36552.97,88722.43355,3329684235.963952,37529.225729448575
2022-05-06,36552.97,36675.63,35258.0,36013.77,68437.80187,2466507512.182029,36040.13344653071
2022-05-07,36013.77,36146.3,34785.0,35472.39,34281.70682,1222539413.6400983,35661.56784605797
2022-05-08,35472.4,35514.22,33713.95,34038.4,72445.64344,2498365159.9945807,34486.06488068181
2022-05-09,34038.39,34243.15,30033.33,30076.31,191876.926428,6166367111.275724,32137.09551257376
2022-05-10,30074.23,32658.99,29730.4,31017.1,165532.00311,5179856929.47993,31292.178141756616
2022-05-11,31017.11,32162.59,27785.0,29103.94,207063.739278,6300295994.553139,30426.843524227468
2022-05-12,29103.94,30243.0,26700.0,29029.75,204507.263138,5795451310.945579,28338.60872234572
2022-05-13,29029.74,31083.37,28751.67,29287.05,97872.36957,2956855804.856112,30211.343792400145
2022-05-14,29287.05,30343.27,28630.0,30086.74,51095.87863,1501483453.5008905,29385.60787600044
2022-05-15,30086.74,31460.0,29480.0,31328.89,46275.66912,1401499926.2304175,30285.89219522921
2022-05-16,31328.89,31328.9,29087.04,29874.01,73082.19658,2185567735.682062,29905.61091427532
2022-05-17,29874.01,30788.37,29450.38,30444.93,56724.13307,1715109131.0802064,30235.96903567814
2022-05-18,30444.93,30709.99,28654.47,28715.32,59749.15799,1762843836.126938,29504.078307211937
2022-05-19,28715.33,30545.18,28691.38,30319.23,67877.36415,2014360135.785272,29676.463737363207
2022-05-20,30319.22,30777.33,28730.0,29201.01,60517.25325,1800589029.270878,29753.31715457324
2022-05-21,29201.01,29656.18,28947.28,29445.06,20987.13124,616194663.9792111,29360.5951634203
2022-05-22,29445.07,30487.99,29255.11,30293.94,36158.98748,1082530816.01625,29938.084317626744
2022-05-23,30293.93,30670.51,28866.35,29109.15,63901.49932,1914305818.074519,29957.13462822266
2022-05-24,29109.14,29845.86,28669.0,29654.58,59442.96036,1740257602.3067698,29276.09243832031
2022-05-25,29654.58,30223.74,29294.21,29542.15,59537.38659,1771708175.0718913,29757.90971936061
2022-05-26,29542.14,29886.64,28019.56,29201.35,94581.65463,2759055410.397752,29171.14763101868
2022-05-27,29201.35,29397.66,28282.9,28629.8,90998.5201,2626515958.50349,28863.28212389786
2022-05-28,28629.81,29266.0,28450.0,29031.33,34479.35127,994674257.5679232,28848.404071725538
2022-05-29,29031.33,29587.78,28839.21,29468.1,27567.34764,804777532.6497605,29193.14339410857
2022-05-30,29468.1,32222.0,29299.62,31734.22,96785.9476,2980527582.4674954,30795.04469786785
2022-05-31,31734.23,32399.0,31200.01,31801.04,62433.11632,1981259117.0115464,31734.10577259403
2022-06-01,31801.05,31982.97,29301.0,29805.83,103395.63382,3171191028.249736,30670.45397458869
2022-06-02,29805.84,30689.0,29594.55,30452.62,56961.42928,1711652906.191896,30049.332115212263
2022-06-03,30452.63,30699.0,29282.36,29700.21,54067.44727,1615616950.714381,29881.50971223726
2022-06-04,29700.21,29988.88,29485.0,29864.04,25617.90113,760874329.4663156,29700.8847682408
2022-06-05,29864.03,30189.0,29531.42,29919.21,23139.9281,691201528.1600258,29870.513217369324
2022-06-06,29919.2,31765.64,29890.23,31373.1,68836.92456,2149499896.934937,31225.97226233399
2022-06-07,31373.1,31589.6,29218.96,31125.33,110674.51658,3347397952.7305903,30245.426464645603
2022-06-08,31125.32,31327.22,29843.88,30204.77,68542.61276,2087270428.3470392,30452.157341237587
2022-06-09,30204.77,30700.0,29944.1,30109.93,46291.1865,1399839073.774508,30239.861615439644
2022-06-10,30109.93,30382.8,28850.0,29091.88,76204.2498,2255866294.494887,29602.893544854327
2022-06-11,29091.87,29440.41,28099.99,28424.7,65901.39895,1892007188.0756,28709.66653547193
2022-06-12,28424.71,28544.96,26560.0,26574.53,92474.598809,2551767136.329585,27594.249331106443
2022-06-13,26574.53,26895.84,21925.77,22487.41,254611.034966,6192246037.404874,24320.41501355889
2022-06-14,22485.27,23362.88,20846.0,22136.41,187201.64671,4136108699.025428,22094.40339717099
2022-06-15,22136.42,22800.0,20111.62,22583.72,200774.493467,4249276481.256697,21164.423866197543
2022-06-16,22583.72,22995.73,20232.0,20401.31,99673.59429,2130037160.0626109,21370.12490856179
2022-06-17,20400.6,21365.43,20246.66,20468.81,86694.33663,1796575392.5507207,20723.09982851899
2022-06-18,20468.81,20792.06,17622.0,18970.79,196441.655524,3726639821.696151,18970.720908228413
2022-06-19,18970.79,20815.95,17960.41,20574.0,128320.87595,2487561781.535987,19385.48005630246
2022-06-20,20574.0,21090.0,19637.03,20573.89,109028.94154,2220396381.7426524,20365.201664624477
2022-06-21,20573.9,21723.0,20348.4,20723.52,104371.0749,2198596137.343284,21065.18630233331
2022-06-22,20723.51,20900.0,19770.51,19987.99,92133.97938,1872204589.2375815,20320.457249716823
2022-06-23,19988.0,21233.0,19890.07,21110.13,83127.08716,1710694866.4572449,20579.271148579544
2022-06-24,21110.12,21558.41,20736.72,21237.69,77430.36622,1635129191.170251,21117.415182105942
2022-06-25,21237.68,21614.5,20906.62,21491.19,51431.67794,1093873137.974752,21268.470751641824
2022-06-26,21491.18,21888.0,20964.73,21038.07,53278.10464,1139258367.162915,21383.23753933967
2022-06-27,21038.08,21539.85,20510.0,20742.56,64475.0013,1354369225.8404648,21006.11397491301
2022-06-28,20742.57,21212.1,20202.01,20281.29,63801.0832,1321862977.9315486,20718.50369354777
2022-06-29,20281.28,20432.31,19854.92,20123.01,77309.04379,1556549790.008924,20134.1229137058
2022-06-30,20123.0,20179.08,18626.0,19942.21,93846.64806,1808994369.031444,19276.06799419069
2022-07-01,19942.21,20918.35,18975.0,19279.8,111844.59494,2197016369.9695287,19643.4737963702
2022-07-02,19279.8,19467.39,18977.01,19252.81,46180.3021,888415536.8730664,19237.97585709311
2022-07-03,19252.82,19647.63,18781.0,19315.83,51087.46631,980255891.3952552,19187.796189520115
2022-07-04,19315.83,20354.01,19055.31,20236.71,74814.04601,1470987695.521582,19661.91877023952
2022-07-05,20236.71,20750.0,19304.4,20175.83,96041.13756,1919950110.1674304,19990.91388279294
2022-07-06,20175.84,20675.22,19761.25,20564.51,82439.5808,1665481948.009632,20202.455323616006
2022-07-07,20564.51,21838.1,20251.68,21624.98,85014.58261,1783224085.7236798,20975.508330189987
2022-07-08,21624.99,22527.37,21189.26,21594.75,403081.57349,8781330156.61243,21785.491409545382
2022-07-09,21594.75,21980.0,21322.12,21591.83,178417.84468,3857190523.494272,21618.860660559527
2022-07-10,21592.15,21607.65,20655.0,20862.47,192188.21556,4062794310.272034,21139.66404461284
2022-07-11,20861.11,20868.48,19875.23,19963.61,137535.40724,2813718031.1093426,20458.135745360392
2022-07-12,19963.61,20059.42,19240.0,19328.75,139506.45862,2754215439.3324776,19742.56580359948
2022-07-13,19331.28,20366.61,18910.94,20234.87,209250.24888,4096306063.801935,19576.110832494487
2022-07-14,20234.87,20900.0,19616.07,20588.84,174809.21696,3526210098.285044,20171.76302032126
2022-07-15,20588.84,21200.0,20382.29,20830.04,143343.3049,2984339734.3532705,20819.526495745464
2022-07-16,20830.04,21588.94,20478.61,21195.6,121011.67393,2539616922.7986083,20986.54485407471
2022-07-17,21195.6,21684.54,20750.01,20798.16,118229.4525,2511251392.5765257,21240.489061526576
2022-07-18,20799.58,22777.63,20762.45,22432.58,239942.73132,5263396811.539256,21936.05441841753
2022-07-19,22432.58,23800.0,21579.54,23396.62,263770.76574,5954419902.221928,22574.22230062912
2022-07-20,23398.48,24276.74,22906.19,23223.3,238762.17094,5631801151.220376,23587.49348377983
2022-07-21,23223.3,23442.77,22341.46,23152.19,184817.68191,4232411759.395025,22900.469888244064
2022-07-22,23152.19,23756.49,22500.0,22684.83,171598.43966,3981394766.228058,23201.81217333138
2022-07-23,22684.83,23000.77,21934.57,22451.07,122137.77375,2745262660.6777816,22476.770096505723
2022-07-24,22448.58,23014.64,22257.15,22579.68,115189.67277,2610817967.1639385,22665.382272393257
2022-07-25,22577.13,22666.0,21250.0,21310.9,180344.76643,3954002948.5472574,21924.68917628384
2022-07-26,21310.9,21347.82,20706.5,21254.67,177817.24326,3738774849.3577113,21025.940908840697
2022-07-27,21254.67,23112.63,21042.53,22952.45,210971.19796,4614909656.6957855,21874.595685666864
2022-07-28,22954.31,24199.72,22582.13,23842.93,236029.0741,5511388547.615389,23350.464635048917
2022-07-29,23845.25,24442.66,23414.03,23773.75,198298.50623,4733780641.305037,23871.99344716434
2022-07-30,23777.28,24668.0,23502.25,23643.51,151060.13211,3634601094.96542,24060.62436327509
2022-07-31,23644.64,24194.82,23227.31,23293.32,127743.32483,3028386330.644831,23706.806869752203
2022-08-01,23296.36,23509.68,22850.0,23268.01,144210.16219,3346371889.652122,23204.8271691367
2022-08-02,23266.9,23459.89,22654.37,22987.79,158073.28225,3631020649.2263794,22970.48936760709
2022-08-03,22985.93,23647.68,22681.22,22818.37,145948.80995,3385430753.8050184,23196.0147874095
2022-08-04,22816.91,23223.32,22400.0,22622.98,154854.67016,3537434334.434649,22843.575403826548
2022-08-05,22622.41,23472.86,22586.95,23312.42,175251.69749,4046435951.354509,23089.282496595515
2022-08-06,23313.56,23354.36,22909.52,22954.21,83911.80307,1944693656.706568,23175.44833453629
2022-08-07,22954.21,23402.0,22844.62,23174.39,88890.00877,2051763044.552369,23082.043448338936
2022-08-08,23174.39,24245.0,23154.25,23810.0,170958.44152,4078052110.543128,23854.055256265583
2022-08-09,23810.98,23933.25,22865.0,23149.95,143182.50858,3347110918.907211,23376.5349699617
2022-08-10,23151.32,24226.0,22664.69,23954.05,208916.54953,4918825599.489632,23544.45165093682
2022-08-11,23954.05,24918.54,23852.13,23934.39,249759.79557,6097813762.895935,24414.713140597945
2022-08-12,23933.09,24456.5,23583.0,24403.68,174207.5704,4175834601.8605466,23970.45428205195
2022-08-13,24401.7,24888.0,24291.22,24441.38,152852.25435,3751417148.252107,24542.76624316013
2022-08-14,24443.06,25047.56,24144.0,24305.24,151206.14473,3708565144.898009,24526.550501768157
2022-08-15,24305.25,25211.32,23773.22,24094.82,242539.54758,5894066098.523285,24301.464059502163
2022-08-16,24093.04,24247.49,23671.22,23854.74,179324.94821,4294907691.6509495,23950.41925020584
2022-08-17,23856.15,24446.71,23180.4,23342.66,210668.68766,4993659434.236888,23703.85219419128
2022-08-18,23342.66,23600.0,23111.04,23191.2,144185.97011,3375338942.2617874,23409.621197448887
2022-08-19,23191.45,23208.67,20783.57,20834.39,283995.87747,6181759252.730264,21767.07390192055
2022-08-20,20834.39,21382.85,20761.9,21140.07,183041.68363,3871242921.22468,21149.515478944133
2022-08-21,21140.07,21800.0,21069.11,21515.61,159200.6841,3405034922.807078,21388.318411171185
2022-08-22,21516.7,21548.71,20890.18,21399.83,222222.04526,4721412016.903412,21246.37099518797
2022-08-23,21400.75,21684.87,20890.14,21529.12,200967.77164,4299812533.944709,21395.53272077426
2022-08-24,21529.11,21900.0,21145.0,21368.08,174383.22046,3744196823.564854,21471.084280288866
2022-08-25,21368.05,21819.88,21310.15,21559.04,169915.78301,3672148286.6013737,21611.578521727188
2022-08-26,21559.04,21886.77,20107.9,20241.05,273811.61955,5785149465.09769,21128.210243982285
2022-08-27,20239.14,20402.93,19800.0,20037.6,162582.46032,3269764074.35644,20111.419570849062
2022-08-28,20037.6,20171.18,19520.0,19555.61,139307.95976,2781133881.051846,19963.92658282548
2022-08-29,19555.61,20433.62,19550.79,20285.73,210509.49545,4211334408.9865937,20005.43680931897
2022-08-30,20287.2,20576.25,19540.0,19811.66,256634.35529,5157974826.609323,20098.535992115118
2022-08-31,19813.03,20490.0,19797.94,20050.02,276946.60765,5595829094.391042,20205.44372026736
2022-09-01,20048.44,20208.37,19565.66,20131.46,245289.97263,4893158531.781241,19948.46539920396
2022-09-02,20132.64,20441.26,19755.29,19951.86,245986.6033,4946889819.514836,20110.4033843734
2022-09-03,19950.98,20055.93,19652.72,19831.9,146639.03204,2908816275.0102863,19836.57580484317
2022-09-04,19832.45,20029.23,19583.1,20000.3,145588.77893,2883227667.1961923,19803.914068009777
2022-09-05,20000.3,20057.27,19633.83,19796.84,222543.01057,4404971191.907026,19793.79707601044
2022-09-06,19795.34,20180.0,18649.51,18790.61,356315.05718,6976809188.41019,19580.450075916124
2022-09-07,18790.61,19464.06,18510.77,19292.84,287394.7788,5436827909.201311,18917.629373443968
2022-09-08,19292.85,19458.25,19012.0,19319.77,262813.28273,5057217166.675082,19242.62394252954
2022-09-09,19320.54,21597.22,19291.75,21360.11,428919.74652,8929831332.708796,20819.352350084468
2022-09-10,21361.62,21810.8,21111.13,21648.34,307997.33504,6589753118.841131,21395.487457660347
2022-09-11,21647.21,21860.0,21350.0,21826.87,280702.55149,6064643642.71623,21605.231625164917
2022-09-12,21826.87,22488.0,21538.51,22395.74,395395.61828,8743762682.841719,22113.95948411803
2022-09-13,22395.44,22799.0,19860.0,20173.57,431915.03333,9302239274.39612,21537.19726465007
2022-09-14,20173.62,20541.48,19617.62,20226.71,340826.40151,6886235196.646198,20204.52396333549
2022-09-15,20227.17,20330.24,19497.0,19701.88,333069.76076,6655264974.213759,19981.59472366314
2022-09-16,19701.88,19890.0,19320.01,19803.3,283791.07064,5584012914.113887,19676.492644821177
2022-09-17,19803.3,20189.0,19748.08,20113.62,179350.24338,3578667842.695283,19953.51539675888
2022-09-18,20112.61,20117.26,19335.62,19416.18,254217.46904,5033968947.530573,19801.821513448
2022-09-19,19417.45,19686.2,18232.56,19537.02,380512.40306,7215196795.656052,18961.791357214563
2022-09-20,19537.02,19634.62,18711.87,18875.0,324098.3286,6206043205.412278,19148.643043672517
2022-09-21,18874.31,19956.0,18125.98,18461.36,385034.10021,7338667639.751957,19059.786226075565
2022-09-22,18461.36,19550.17,18356.39,19401.63,379321.72111,7203741481.483637,18991.112505773468
2022-09-23,19401.63,19500.0,18531.42,19289.91,385886.91829,7330336009.190998,18996.072843501104
2022-09-24,19288.57,19316.14,18805.34,18920.5,239496.56746,4568927983.6507845,19077.21698104869
2022-09-25,18921.99,19180.21,18629.2,18807.38,191191.4492,3625136713.924704,18960.768010773067
2022-09-26,18809.13,19318.96,18680.72,19227.82,439239.21943,8356951609.998724,19025.968630131723
2022-09-27,19226.68,20385.86,18816.32,19079.13,593260.74161,11705770260.67216,19731.24031248868
2022-09-28,19078.1,19790.0,18471.28,19412.82,521385.45547,9964460007.304356,19111.503596359336
2022-09-29,19412.82,19645.52,18843.01,19591.51,406424.93256,7868786414.856212,19360.98350387141
2022-09-30,19590.54,20185.0,19155.36,19422.61,444322.9534,8694127253.576595,19567.135091825294
2022-10-01,19422.61,19484.0,19159.42,19310.95,165625.13959,3200350294.52687,19322.853417357048
2022-10-02,19312.24,19395.91,18920.35,19056.8,206812.47032,3970724799.9558167,19199.639140772957
2022-10-03,19057.74,19719.1,18959.68,19629.08,293585.75212,5672105805.772144,19320.09903346308
2022-10-04,19629.08,20475.0,19490.6,20337.82,327012.00127,6533428229.851051,19979.16958545101
2022-10-05,20337.82,20365.6,19730.0,20158.26,312239.75224,6275437160.958072,20098.13649907882
2022-10-06,20158.26,20456.6,19853.0,19960.67,320122.1702,6452892402.324269,20157.592953630017
2022-10-07,19960.67,20068.82,19320.0,19530.09,220874.83913,4353681483.987034,19711.079365742484
2022-10-08,19530.09,19627.38,19237.14,19417.96,102480.09842,1995917001.739599,19476.142514614097
